39.254116,-76.71454,286.7,0.6070444583892822
39.254117,-76.714544,286.9,0.709933340549469
39.254117,-76.714548,287.4,0.8334000110626221
39.254118,-76.714553,299.0,0.6790666580200195
39.254119,-76.714557,282.8,0.8848444223403931
39.254118,-76.714559,280.3,0.9774444699287415
39.254119,-76.714565,278.0,0.9825888872146606
39.254119,-76.714574,286.9,1.0237444639205933
39.25412,-76.71458,287.2,1.0237444639205933
39.254121,-76.714585,291.7,1.003166675567627
39.254122,-76.714588,282.5,0.8745555281639099
39.254123,-76.714593,287.7,0.9157111048698425
39.254124,-76.714596,295.7,0.8076778054237366
39.254125,-76.714601,300.2,0.998022198677063
39.254126,-76.714604,308.0,0.9208555817604065
39.254131,-76.71461,325.2,1.0700443983078003
39.254138,-76.714617,341.7,1.008311152458191
39.254143,-76.714619,345.1,0.9722999930381775
39.254146,-76.71462,358.5,1.1163444519042969
39.254151,-76.714622,355.9,1.0957666635513306
39.254156,-76.714622,7.2,1.1780778169631958
39.254161,-76.714623,9.6,1.1214889287948608
39.254166,-76.714622,15.3,1.1369222402572632
39.254171,-76.714621,19.1,1.2140889167785645
39.254176,-76.714619,14.7,1.106055498123169
39.25418,-76.71462,18.4,1.049466609954834
39.254183,-76.714619,16.6,0.9722999930381775
39.254189,-76.714619,20.9,0.9568666815757751
39.254192,-76.714616,22.7,1.0854778289794922
39.254197,-76.714616,17.0,0.941433310508728
39.254202,-76.714615,358.4,0.8797000050544739
39.254206,-76.714618,344.8,1.059755563735962
39.254216,-76.714623,338.5,1.162644386291504
39.25422,-76.714625,326.4,1.106055498123169
39.254224,-76.71463,326.6,1.1832221746444702
39.254228,-76.714634,311.3,1.0906221866607666
39.254231,-76.714639,309.2,1.1575000286102295
39.254234,-76.714645,301.6,1.2706778049468994
39.254236,-76.714651,297.8,1.2963999509811401
39.254239,-76.714657,291.7,1.198655605316162
39.25424,-76.714664,283.7,1.1935111284255981
39.254242,-76.71467,282.9,1.2449555397033691
39.254242,-76.714675,277.3,1.2243777513504028
39.254243,-76.714681,270.3,1.2037999629974365
39.254242,-76.714689,251.3,1.2346667051315308
39.25424,-76.714693,240.8,1.1266332864761353
39.254236,-76.7147,226.4,1.2861111164093018
39.254232,-76.714706,228.3,1.2037999629974365
39.254229,-76.714711,222.0,1.1575000286102295
39.254227,-76.714717,217.4,1.3375555276870728
39.254223,-76.714721,210.9,1.198655605316162
39.254219,-76.714726,205.0,1.3941444158554077
39.254215,-76.714729,205.4,1.1780778169631958
39.25421,-76.714732,199.3,1.2861111164093018
39.254204,-76.714735,200.9,1.2398110628128052
39.254199,-76.71474,203.9,1.2706778049468994
39.254194,-76.714742,202.1,1.3838555812835693
39.254189,-76.714744,217.1,1.1832221746444702
39.254185,-76.714747,210.2,1.0649000406265259
39.254182,-76.71475,223.1,0.889988899230957
39.254179,-76.714754,215.8,0.8436889052391052
39.254176,-76.714758,231.7,0.8488333225250244
39.254174,-76.714763,241.9,1.003166675567627
39.254172,-76.714767,243.4,0.7305111289024353
39.254171,-76.714771,266.0,0.7922444343566895
39.254171,-76.714776,267.0,0.8694111108779907
39.254169,-76.714782,265.5,1.0391777753829956
39.25417,-76.714787,285.0,1.0134555101394653
39.254171,-76.714792,283.7,1.0854778289794922
